well_id,sord_id,Fluid,Well Type,Lateral Length m,Proppant tons,Fluid Pumped m3,Frac Stages,"Frac Spacing, m",Proppant tons / 100 m,Fluid Pumped m3 / 100 m,Gas Cum 90 days,Gas Cum 180 days,Gas Cum 365 days,Gas Cum 365 / 100 m
00/14-22-080-16W6/0,1W60801622140000,Gas,Horizontal,1358,785,4639.7,7,194,57.8055964654,341.6568483063,496062.957457627,819432.173899204,1516032.70806452,111637.165542306
00/04-14-077-15W6/0,1W60771514040000,Gas,Horizontal,1551.9,1160,5128,8,193.9875,74.7470842193,330.4336619628,420396.572043597,679332.688005391,1086236.58866667,69993.9808406901
00/C-028-G/093-P-09/0,2093P09G028C0000,Gas,Horizontal,1551.5,816,1915.29,8,193.9375,52.5942636159,123.4476313245,419703.689946237,773509.663051075,1330052.76403226,85726.8942334683
00/06-02-081-16W6/0,1W60811602060000,Gas,Horizontal,1551.5,1001.3,1124.6,8,193.9375,64.537544312,72.4846922333,264281.858402778,420159.028922414,646170.885222552,41648.1395567227
02/06-20-080-18W6/0,1W60801820060200,Gas,Horizontal,1744.7,1115,6727.1,9,193.8555555556,63.9078351579,385.5734510231,378111.530963173,681516.427915633,1199202.31054598,68734.0121823798
02/16-03-081-20W6/0,1W60812003160200,Gas,Horizontal,1550.5,1006.2,5766.3,8,193.8125,64.8951950984,371.8993872944,355502.684351585,664708.74796131,1243655.34748126,80209.9546908262
00/09-02-078-20W6/0,1W60782002090000,Gas,Horizontal,1743.5,2196,10703.2,9,193.7222222222,125.9535417264,613.8915973616,403776.952573427,648802.678751696,1018769.45056034,58432.4319220155
02/C-048-H/093-P-09/0,2093P09H048C0200,Gas,Horizontal,1549.5,816,1240.43,8,193.6875,52.6621490803,80.0535656663,335402.258,539578.876299862,871345.911629526,56234.0052681204
02/D-018-H/093-P-09/0,2093P09H018D0200,Gas,Horizontal,1548.5,816,1190.8,8,193.5625,52.6961575718,76.9002260252,564326.234212034,986953.129552239,1683008.47829822,108686.372508765
00/16-03-080-18W6/0,1W60801803160000,Gas,Horizontal,1935.3,1241.13,6408.8,10,193.53,64.1311424585,331.1527928487,350111.042708333,617231.598916667,1056857.44479885,54609.4892160828
00/02-15-079-18W6/0,1W60791815020000,Gas,Horizontal,1736,1030.67,7268.1,9,192.8888888889,59.3703917051,418.6693548387,368857.624197349,613668.045750351,981438.509221312,56534.4763376332
00/07-04-080-21W6/0,1W60802104070000,Gas,Horizontal,1926,1241.3,7130.2,10,192.6,64.4496365524,370.2076843198,225651.555602837,377608.48622975,589345.269708738,30599.4428716894
00/06-12-081-21W6/0,1W60812112060000,Gas,Horizontal,1926,1177,6971.2,10,192.6,61.1111111111,361.9522326064,346101.010270636,570676.122652233,954523.043818182,49559.8672802794
00/03-12-081-21W6/0,1W60812112030000,Gas,Horizontal,1731,1115,6073,9,192.3333333333,64.4136337377,350.837666089,328505.38844086,542907.202097429,888030.202859216,51301.5715112199
00/15-18-080-21W6/0,1W60802118150000,Gas,Horizontal,2307.2,1488,9050.3,12,192.2666666667,64.4937586685,392.2633495146,366584.482594086,657817.898544474,1146222.86285714,49680.2558450563
00/C-009-H/093-P-09/0,2093P09H009C0000,Gas,Horizontal,1344.5,735,761.32,7,192.0714285714,54.6671625139,56.6247675716,318388.321068493,531135.848041667,757952.3975,56374.2950911119
02/07-32-079-20W6/0,1W60792032070200,Gas,Horizontal,1920,1118.22,7586.5,10,192,58.240625,395.1302083333,134326.836641221,229781.671440823,359429.887262724,18720.3066282669
00/10-17-082-20W6/0,1W60822017100000,Gas,Horizontal,960,600,3306,5,192,62.5,344.375,159066.761777476,243383.370322581,362228.383477011,37732.1232788553
00/07-28-081-19W6/0,1W60811928070000,Gas,Horizontal,1727,1126,8237.46,9,191.8888888889,65.1997683845,476.9808917197,523726.012538461,899076.651307902,1524916.92037762,88298.6056964459
00/B-036-A/093-P-09/0,2093P09A036B0000,Gas,Horizontal,1722,954,1058.1,9,191.3333333333,55.4006968641,61.4459930314,56771.6628391609,87776.8824340176,137748.609366577,7999.33852303
02/16-03-080-18W6/0,1W60801803160200,Gas,Horizontal,2103.7,1336.41,6587.2,11,191.2454545455,63.5266435328,313.1244949375,353182.727916667,660684.404654939,1106918.64230137,52617.7041546499
00/C-042-B/093-P-09/0,2093P09B042C0000,Gas,Horizontal,1146,642,874.13,6,191,56.0209424084,76.2766143106,81497.9672740525,123886.327993311,205093.463611111,17896.4627932907
00/05-32-077-15W6/0,1W60771532050000,Gas,Horizontal,1526,816,1179.08,8,190.75,53.4731323722,77.2660550459,287652.417137097,515215.200820734,881143.29210084,57742.0243840655
02/16-31-081-19W6/0,1W60811931160200,Gas,Horizontal,1905,1009.649,9282.782,10,190.5,52.9999475066,487.285144357,489636.2225,829319.803333333,1420181.96886263,74550.2345859648
00/13-09-077-14W6/0,1W60771409130000,Gas,Horizontal,1523.5,816,1168.08,8,190.4375,53.5608795537,76.6708237611,176118.419156194,290535.055735849,517810.565382514,33988.2222108641
00/B-017-B/093-P-10/0,2093P10B017B0000,Gas,Horizontal,1899,1210.7,6027.58,10,189.9,63.7546076883,317.4081095313,535888.344621212,777220.974918033,1060068.0895992,55822.4375776303
00/07-12-081-21W6/0,1W60812112070000,Gas,Horizontal,1708.37,1084.8,6016.1,9,189.8188888889,63.4991248968,352.1543927838,337964.87483871,578431.42240866,1073178.98645161,62818.8850454884
02/12-18-079-18W6/0,1W60791818120200,Gas,Horizontal,3780,2358.85,15342.93823,20,189,62.4034391534,405.8978367725,407789.051678322,722826.349579242,1430254.920699,37837.4317645238
00/09-03-080-18W6/0,1W60801803090000,Gas,Horizontal,2078.7,1334.62,6613.6,11,188.9727272727,64.2045509212,318.1603887045,400571.079285714,767295.39135318,1349014.60311239,64897.0319484481
00/C-041-B/093-P-09/0,2093P09B041C0000,Gas,Horizontal,1506,408,1128.7,8,188.25,27.0916334661,74.9468791501,290445.586830601,471655.732527778,723024.41398293,48009.5892418944
00/06-12-081-20W6/0,1W60812012060000,Gas,Horizontal,1880.5,2156,11517.1,10,188.05,114.6503589471,612.448816804,443704.622876712,898916.570888889,1426160.68443213,75839.4408100043
02/02-12-081-21W6/0,1W60812112020200,Gas,Horizontal,1879.94,1177,6771.2,10,187.994,62.6083811185,360.1817079268,289493.131572581,481767.038051421,789881.469877489,42016.3127481456
02/16-29-080-20W6/0,1W60802029160200,Gas,Horizontal,1687.9,1084,6277.7,9,187.5444444444,64.2218140885,371.9236921619,386168.241583333,616440.640215054,1032297.03666667,61158.6608606357
00/A-100-A/093-P-09/0,2093P09A100A0000,Gas,Horizontal,1496.5,816,1699.81,8,187.0625,54.5272302038,113.5856999666,416039.89556231,723099.38938172,1185814.87295736,79239.2163686843
00/09-32-077-17W6/0,1W60771732090000,Gas,Horizontal,1496.5,408,800.45,8,187.0625,27.2636151019,53.488138991,111009.484032476,186015.998234501,283835.513583333,18966.6230259494
00/04-34-077-15W6/0,1W60771534040000,Gas,Horizontal,2802.5,2345,9870.78,15,186.8333333333,83.6752899197,352.2133809099,631191.556519945,1263658.98628895,2416385.36919355,86222.4931023568
00/08-32-081-19W6/0,1W60811932080000,Gas,Horizontal,1490,932.927,7583.58,8,186.25,62.6125503356,508.9651006711,609786.269302326,1041293.04804511,1798588.58356877,120710.643192535
02/08-09-080-17W6/0,1W60801709080200,Gas,Horizontal,2605.5,4495.5,16799.3,14,186.1071428571,172.5388601036,644.7630013433,394442.626720257,767649.570798046,1125113.87036212,43182.2633030942
03/04-20-080-18W6/0,1W60801820040300,Gas,Horizontal,1860.4,1177,6213.8,10,186.04,63.2659643088,334.0034401204,320113.926760563,560508.845277778,970531.684384303,52167.9039122932
00/B-058-H/093-P-09/0,2093P09H058B0000,Gas,Horizontal,1487.5,816,1377.1,8,185.9375,54.8571428571,92.5781512605,336899.88681883,551626.735983494,875507.706109589,58857.6609149304
02/07-12-081-21W6/0,1W60812112070200,Gas,Horizontal,1858.4,1177,6904.7,10,185.84,63.3340507964,371.5400344382,267692.591021505,451769.151299053,733962.080471281,39494.3004988851
00/02-25-078-15W6/0,1W60781525020000,Gas,Horizontal,1856.5,1000.6,1705.7,10,185.65,53.8971182332,91.8771882575,523889.008974359,960780.88875,1908398.34451613,102795.493914147
02/D-026-H/093-P-09/0,2093P09H026D0200,Gas,Horizontal,1856.5,1020,1626.7,10,185.65,54.9420953407,87.6218691085,415315.017434483,774846.165661972,1560152.2693921,84037.2889519041
02/B-006-H/093-P-09/0,2093P09H006B0200,Gas,Horizontal,1485.1,816,1101.92,8,185.6375,54.945794896,74.1983704801,212819.611994048,328539.811774194,538727.907166667,36275.5307498934
00/09-29-080-20W6/0,1W60802029090000,Gas,Horizontal,1856.2,1146,6906,10,185.62,61.7390367417,372.0504256007,290491.373655914,467666.864925373,758922.537119565,40885.8171058919
02/C-012-G/093-P-09/0,2093P09G012C0200,Gas,Horizontal,1483.5,816,1632.4,8,185.4375,55.0050556117,110.037074486,270189.264624809,511824.564930556,927848.599166667,62544.563476014
03/13-13-078-19W6/0,1W60781913130300,Gas,Horizontal,1852.23,1240,7144.1,10,185.223,66.9463295595,385.702639521,166295.099005376,289626.39557377,496724.717272727,26817.6585668479
00/09-03-080-17W6/0,1W60801703090000,Gas,Horizontal,1481.5,816,1386.77,8,185.1875,55.0793115086,93.6058049274,294746.790882779,505713.098385269,902648.944570502,60928.0421579819
00/08-19-079-14W6/0,1W60791419080000,Gas,Horizontal,1666.5,903,1291.1,9,185.1666666667,54.1854185419,77.4737473747,473367.110322581,921136.329224377,1606630.26013889,96407.4563539688
00/08-04-082-19W6/0,1W60821904080000,Gas,Horizontal,1664.5,1082.342,8005,9,184.9444444444,65.0250525683,480.9252027636,433205.542937063,730913.146694444,1259901.3860913,75692.4833938901
00/A-011-B/093-P-09/0,2093P09B011A0000,Gas,Horizontal,1846,1000,2097.92,10,184.6,54.1711809317,113.6468039003,73524.2673991032,109044.730846774,158320.777896825,8576.4235047034
00/07-01-078-16W6/0,1W60781601070000,Gas,Horizontal,1475.5,816,1109.27,8,184.4375,55.3032870213,75.1792612674,139567.119583333,295936.436228814,587304.411814516,39803.7554601502
03/09-29-080-20W6/0,1W60802029090300,Gas,Horizontal,1842.2,1150,6906.1,10,184.22,62.4253609814,374.8832917164,304643.695714286,523102.241451613,866358.13937397,47028.4518170649
00/02-12-081-21W6/0,1W60812112020000,Gas,Horizontal,1654.1,1053,6154.7,9,183.7888888889,63.6599963726,372.087540052,384736.065,659164.518412699,1057615.50160637,63939.0303854888
02/04-13-080-18W6/0,1W60801813040200,Gas,Horizontal,1470,1050,4776.79,8,183.75,71.4285714286,324.9517006803,156978.731853857,244481.331060172,376630.507888283,25621.1229855975
00/04-21-077-19W6/0,1W60771921040000,Gas,Horizontal,1651,2007,10488.4,9,183.4444444444,121.5626892792,635.2755905512,201029.066363636,308475.626303763,435910.283225806,26402.8033449913
00/14-08-080-19W6/0,1W60801908140000,Gas,Horizontal,2016,1398.17,8338.059,11,183.2727272727,69.3536706349,413.5941964286,381943.419274194,708219.805861111,1484079.75088445,73615.0670081573
02/08-22-079-14W6/0,1W60791422080200,Gas,Horizontal,1278.5,702.32,928.37,7,182.6428571429,54.9331247556,72.6140007822,453891.51594086,824927.31361299,1347310.87313103,105382.156678219
02/C-074-A/093-P-09/0,2093P09A074C0200,Gas,Horizontal,1276,735,745.7,7,182.2857142857,57.6018808777,58.4404388715,181277.076095791,277785.923345259,418580.183482143,32804.089614588
00/08-10-079-18W6/0,1W60791810080000,Gas,Horizontal,2547.02,1550.9,7398,14,181.93,60.8907664643,290.4570831796,426526.206265734,860419.099830769,1745662.22489292,68537.4368828246
00/13-21-080-18W6/0,1W60801821130000,Gas,Horizontal,1091,681.65,3991.4,6,181.8333333333,62.4793767186,365.8478460128,253330.147626866,427414.767789757,718365.447938931,65844.679004485
00/05-33-079-14W6/0,1W60791433050000,Gas,Horizontal,1999.5,1103,1585.93,11,181.7727272727,55.1637909477,79.3163290823,552836.712580645,1064190.85331989,1802978.92619756,90171.4891821736
00/A-091-A/093-P-09/0,2093P09A091A0000,Gas,Horizontal,1817,550,1320,10,181.7,30.2696752889,72.6472206935,259548.877313218,426787.714913793,657722.148351499,36198.2470198954
00/D-091-A/093-P-09/0,2093P09A091D0000,Gas,Horizontal,1448,848,1315.55,8,181,58.5635359116,90.8529005525,252957.24601707,418134.757834711,649164.028630952,44831.7699330768
00/15-04-079-14W6/0,1W60791404150000,Gas,Horizontal,1626,900,1840.89,9,180.6666666667,55.3505535055,113.2158671587,514698.671428571,985356.180048231,1922837.48792319,118255.688064157
00/07-05-082-21W6/0,1W60822105070000,Gas,Horizontal,903,500,553.3,5,180.6,55.3709856035,61.2735326689,,,,
00/10-16-080-21W6/0,1W60802116100000,Gas,Horizontal,1805.3,1671,7062.9,10,180.53,92.56079322,391.2313742868,309293.9275,488134.473697917,794775.364745763,44024.559061971
03/12-26-080-18W6/0,1W60801826120300,Gas,Horizontal,1804.1,1053,6315.28,10,180.41,58.3670528241,350.0515492489,90402.2257586838,136545.784168337,217566.362011494,12059.5511341663
00/08-05-079-14W6/0,1W60791405080000,Gas,Horizontal,1803,1000,2094,10,180.3,55.4631170272,116.1397670549,421229.437916667,802107.114477064,1640136.86,90967.1026067665
02/D-006-H/093-P-09/0,2093P09H006D0200,Gas,Horizontal,1438.1,816,1069.88,8,179.7625,56.7415339684,74.3953827967,452999.634285714,715497.157741936,1158698.02349325,80571.4500725436
00/07-23-078-18W6/0,1W60781823070000,Gas,Horizontal,1788,1015,1571.05,10,178.8,56.7673378076,87.8663310962,244657.602663934,375078.162618385,580975.660360111,32493.045881438
02/04-10-079-14W6/0,1W60791410040200,Gas,Horizontal,1784.5,1000,1591.2,10,178.45,56.038105912,89.1678341272,487602.924,891635.383413897,1676512.70156667,93948.5963332401
00/03-12-079-15W6/0,1W60791512030000,Gas,Horizontal,1961.5,1103,1964.1,11,178.3181818182,56.2324751466,100.1325516187,451778.121091644,974835.34362117,1862681.80104895,94962.1106830971
00/12-13-080-18W6/0,1W60801813120000,Gas,Horizontal,1782.7,1360,7550.88,10,178.27,76.288775453,423.5642564649,108764.769956459,183509.400354223,300881.388108108,16877.8475407028
00/02-26-078-18W6/0,1W60781826020000,Gas,Horizontal,1960.05,2102.75,12658.68,11,178.1863636364,107.2804265197,645.8345450371,443062.944375877,965567.216225352,2143290.14877138,109348.748693726
00/09-31-081-19W6/0,1W60811931090000,Gas,Horizontal,1959.8,930.676,10566.527,11,178.1636363636,47.4883151342,539.1635370956,438523.489241379,703568.35820979,1100906.53110727,56174.4326516619
00/07-30-079-17W6/0,1W60791730070000,Gas,Horizontal,3196.5,2255.2,12484.6,18,177.5833333333,70.552166432,390.5709369623,307641.144755043,579072.779741379,1072789.90286115,33561.3922371703
00/16-29-080-20W6/0,1W60802029160000,Gas,Horizontal,1775,1084,6618.3,10,177.5,61.0704225352,372.861971831,318142.638870968,527847.050377359,872416.71,49150.2371830986
02/B-100-A/093-P-09/0,2093P09A100B0200,Gas,Horizontal,1415.7,733,1495.03,8,176.9625,51.776506322,105.6035883309,377459.794629371,741394.442674731,1298866.22753846,91747.2789106774
00/10-24-079-15W6/0,1W60791524100000,Gas,Horizontal,1592,900,1639.18,9,176.8888888889,56.5326633166,102.9635678392,483285.382089552,929681.116066482,1895861.81794118,119086.797609371
00/10-34-078-15W6/0,1W60781534100000,Gas,Horizontal,1589.5,871.05,1984.9,9,176.6111111111,54.8002516515,124.8757470903,435900.333010753,780577.97,1450230.78920821,91238.1748479528
00/D-032-B/093-P-09/0,2093P09B032D0000,Gas,Horizontal,1412,448,823.4,8,176.5,31.7280453258,58.3144475921,348524.535042254,576014.828537604,876224.440351906,62055.5552657157
00/08-32-079-14W6/0,1W60791432080000,Gas,Horizontal,1758.5,992,1518.54,10,175.85,56.4117145294,86.3542792152,386454.67259467,814301.711544228,1453179.60228532,82637.452504141
02/D-042-B/093-P-09/0,2093P09B042D0200,Gas,Horizontal,1582.5,900,1180.41,9,175.8333333333,56.8720379147,74.5914691943,371744.741412268,656716.906714082,1065603.86529412,67336.7371433883
00/B-012-G/093-P-09/0,2093P09G012B0000,Gas,Horizontal,1406.5,816,1460.2,8,175.8125,58.0163526484,103.8179879133,419357.448467492,741155.285111111,1288926.15972332,91640.6796817149
00/03-09-078-17W6/0,1W60781709030000,Gas,Horizontal,1401.6,399.7,680.5,8,175.2,28.5174086758,48.5516552511,280765.822116992,463317.021182944,767173.06446729,54735.5211520612
00/02-33-080-16W6/0,1W60801633020000,Gas,Horizontal,1401.5,1000,1111,8,175.1875,71.3521227257,79.2722083482,427835.03,684932.471768802,1048487.9358147,74811.8398726151
00/15-31-079-14W6/0,1W60791431150000,Gas,Horizontal,1576.5,887.76,1058,9,175.1666666667,56.3120837298,67.1106882334,418253.065173554,867486.842916093,1824742.84590296,115746.453910749
00/D-063-B/093-P-09/0,2093P09B063D0000,Gas,Horizontal,1401,816,1383.4,8,175.125,58.244111349,98.7437544611,548578.839433962,1056051.22446575,1731900.58716642,123618.885593606
00/C-001-B/093-P-09/0,2093P09B001C0000,Gas,Horizontal,1401,808,1303.3,8,175.125,57.6730906495,93.0264097074,58249.5393468795,98128.6411827957,145654.751669004,10396.4847729482
00/16-26-078-17W6/0,1W60781726160000,Gas,Horizontal,1571,945,1412.15,9,174.5555555556,60.152768937,89.8886059835,257358.77480226,447183.755846154,739059.010714286,47043.858097663
00/15-13-080-18W6/0,1W60801813150000,Gas,Horizontal,1919,870,5231.55,11,174.4545454545,45.3361125586,272.6185513288,131630.733933975,232331.365953992,401497.018505535,20922.2000263437
00/D-098-B/093-P-09/0,2093P09B098D0000,Gas,Horizontal,1045.2,612,1330,6,174.2,58.5533869116,127.248373517,343797.53625817,624009.440055402,1089631.35695652,104250.99090667
00/07-31-081-19W6/0,1W60811931070000,Gas,Horizontal,2262,1125.123,11671.164,13,174,49.7401856764,515.9665782493,548973.70367688,901992.634210526,1466471.5492283,64830.7493027542
00/B-091-A/093-P-09/0,2093P09A091B0000,Gas,Horizontal,1740,1050,1561.22,10,174,60.3448275862,89.7252873563,385716.532951289,629850.158634812,992582.473583106,57044.9697461555
00/A-094-A/093-P-09/0,2093P09A094A0000,Gas,Horizontal,1217.6,714,1206.58,7,173.9428571429,58.6399474376,99.0949408673,434784.923286908,716232.552423398,1172623.94967742,96306.1719511679
00/02-29-079-17W6/0,1W60791729020000,Gas,Horizontal,1737.1,855.9,2004.37,10,173.71,49.2717747971,115.3859881412,229369.868319209,412663.763107511,732337.366163142,42158.6187417617
00/12-11-082-20W6/0,1W60822011120000,Gas,Horizontal,1387,960,4950.16,8,173.375,69.2141312185,356.8968997837,295483.119298246,465168.423083004,666255.68266289,48035.737755075
00/D-030-H/093-P-09/0,2093P09H030D0000,Gas,Horizontal,1558,918,1281.1,9,173.1111111111,58.9216944801,82.2272143774,556419.345219124,993694.2737062,1526847.787,98000.4998074455
03/B-006-H/093-P-09/0,2093P09H006B0300,Gas,Horizontal,1383,816,2616.44,8,172.875,59.0021691974,189.1858279103,180547.245714286,577045.226791667,1257635.64274788,90935.3320858915
00/C-077-A/093-P-09/0,2093P09A077C0000,Gas,Horizontal,1554.2,522.5,822.2,9,172.6888888889,33.6185819071,52.9018144383,765327.013233333,1237111.94252375,1861126.32972145,119748.187474035
00/04-13-077-15W6/0,1W60771513040000,Gas,Horizontal,1554.13,918,1353.5,9,172.6811111111,59.0684176999,87.0905265325,187145.384512579,345690.659722222,594193.783799186,38233.2098215198
00/14-09-079-15W6/0,1W60791509140000,Gas,Horizontal,1720.5,1000,1592,10,172.05,58.1226387678,92.5312409183,397703.432650602,739433.046965944,1161256.58659605,67495.2970994508
00/15-02-081-16W6/0,1W60811602150000,Gas,Horizontal,1032,600,940.81,6,172,58.1395348837,91.1637596899,189779.82188172,308363.626182796,494984.289027778,47963.5938980405
00/13-29-077-15W6/0,1W60771529130000,Gas,Horizontal,1546.4,918,1454,9,171.8222222222,59.3636833937,94.0248318676,379922.352043011,628556.57006993,1065437.56404342,68897.9283525233
00/07-03-081-16W6/0,1W60811603070000,Gas,Horizontal,1201.5,908.65,635.8,7,171.6428571429,75.6263004578,52.9171868498,327313.326346705,561771.528024194,882736.8253125,73469.5651529338
